snapshot_utc,source,source_url,source_id,project_name,developer,city,district,address,class,completion,latitude,longitude,price_available,price_note,price_total_min_uzs,price_total_max_uzs,price_total_min_usd,price_total_max_usd,price_per_sqm_min_uzs,price_per_sqm_min_usd,min_area_sqm,max_area_sqm,rooms_available,payment_methods,source_freshness,source_error,cached_snapshot_utc,location_valid,location_issue
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202370,Qani Garden,Vasat development,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2026, 2 ч.",,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200070,Soy Bo'yi,Murad Buildings,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2025, 4 ч. - 2028, 4 ч.",,,True,,720000000.0,,59954.0,,18000000.0,1499.0,41.9,68.42,"1, 2, 3",Муддатли тўлов 30 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202865,Uchtepa,Uchtepa,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,,,,True,,668100000.0,,55632.0,,13100000.0,1091.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200545,Uchtepa Avenue,Targoviy Dom Farovon,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2025, 4 ч. - 2027, 2 ч.",,,True,,715000000.0,,59537.0,,13000000.0,1082.0,,,,"Ипотека, Муддатли тўлов 18 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200780,Uchtepa City,Great Vertex,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2026, 4 ч.",,,True,,650000000.0,,54125.0,,15476190.0,1289.0,44.0,56.0,"1, 2, 3","Ипотека, Муддатли тўлов 60 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200680,Uchtepa Plaza,Baytul Nur Shams,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2026, 4 ч.",,,True,,462000000.0,,38470.0,,11000000.0,916.0,35.5,99.3,"1, 2, 3, 4","Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202305,Yashil Sohil,Unar Holding,Toshkent shahri,Uchtepa tumani,"город Ташкент, Учтепинский район",,"2026, 4 ч. - 2027, 1 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 33 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201115,Al Barakat,Best Building,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 15 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201345,Anor Development,Anor Development,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201340,Askiya city,Grand House,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200425,Binkat,Inside,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,798000000.0,,66449.0,,11400000.0,949.0,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200610,Bobur Residence,Greenpark Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2025, 4 ч. - 2028, 1 ч.",,,True,,817000000.0,,68031.0,,19000000.0,1582.0,30.0,114.0,"2, 3, 4","Ипотека, Муддатли тўлов 18 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201085,Celebrity Residence,Interra,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2025, 2 ч. - 2026, 4 ч.",,,True,,703000000.0,,58538.0,,19000000.0,1582.0,67.28,189.96,"2, 3, 5","Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202630,City Life,City Life,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,2354000000.0,,196015.0,,22000000.0,1832.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201185,Fayus,Fayus Development,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203020,GC Tower,Grand Capital Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202640,Glinka Premium,Eco House,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 12 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203055,Gurur,Gurur,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2027, 3 ч.",,,True,,580000000.0,,48296.0,,14500000.0,1207.0,,,,"Ипотека, Муддатли тўлов 19 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200420,Istanbul city,Istanbul city,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,True,,591325000.0,4462500000.0,49239.0,371587.0,17391912.0,1448.0,,,,"Ипотека, Муддатли тўлов 37 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200155,Italiano Vero,Ulkan Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2026, 2 ч.",,,True,,2208000000.0,,183858.0,,32000000.0,2665.0,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200080,Kislorod,Murad Buildings,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,True,,1380000000.0,7830000000.0,114911.0,651995.0,27600000.0,2298.0,,,,"Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203015,Lafayette,Grand Capital Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200755,Maljaan Residence,Better Best Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2027, 2 ч. - 2027, 4 ч.",,,True,,1080000000.0,,89930.0,,18000000.0,1499.0,30.3,81.9,"1, 2, 3","Ипотека, Муддатли тўлов 48 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201785,Mavera Town,Max Modern Home,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2025, 4 ч. - 2027, 1 ч.",,,True,,987000000.0,,82186.0,,21000000.0,1749.0,47.48,132.57,"1, 2, 3, 4",Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201310,Meraas Residence,Life Group Business,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 12 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202670,Modera Towers,Modera Towers,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200895,Newport,One House Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2025, 4 ч. - 2027, 4 ч.",,,False,price on request,,,,,,,46.56,89.76,"1, 2, 3",Муддатли тўлов 35 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200875,Nirvana Luxury Residence,Zaytun Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2027, 1 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200440,Piramit Tower,Koc Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201875,QUSHBEGI ELITE,Yakkasaroy Appart,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2026, 3 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 6 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200470,Qushbegi Residence,OSC,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201210,Qushbegi Tower,Perfect towers,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2027, 2 ч.",,,True,,504000000.0,,41968.0,,10500000.0,874.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201900,RICH HOUSE,Euro House,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,1517000000.0,,126319.0,,19202532.0,1599.0,,,,Муддатли тўлов 4 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200670,Royal House,Royal House,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,1885000000.0,,156962.0,,13000000.0,1082.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202735,Seoul Riverside,Somang,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,2815200000.0,,234419.0,,20700000.0,1724.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200215,Shoshkent,O'zbegim Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,1590200000.0,,132414.0,,28600719.0,2382.0,55.6,113.2,"2, 3, 4",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202900,TXT Tower,TXT Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2028, 4 ч.",,,True,,1440000000.0,,119907.0,,36000000.0,2998.0,,,,Муддатли тўлов 24 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202755,Tashwell,Koc Group,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2027, 1 ч.",,,True,,1020000000.0,,84934.0,,20000000.0,1665.0,,,,Муддатли тўлов 48 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200905,Vegas Tower,Crystal City House,Toshkent shahri,Yakkasaroy tumani,"Toshkent, Yakkasaroy tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202845,Via Port,Best House Building,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,1092000000.0,,90930.0,,19500000.0,1624.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201260,Viennese Waltz,Royal Towers,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2026, 4 ч. - 2027, 4 ч.",,,True,,702000000.0,,58455.0,,19500000.0,1624.0,54.0,55.0,"1, 2","Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202585,Yakkasaroy City Mall,VATAN Qurilish Kompaniyasi,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,649600000.0,,54091.0,,14500000.0,1207.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200270,Yakkasaroy Elite,Yakkasaroy Appart,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,"2026, 3 ч.",,,True,,557700000.0,,46439.0,,14300000.0,1191.0,,,,"Ипотека, Муддатли тўлов 12 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200445,Yakkasaroy Palace,Elite Development,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,889200000.0,,74043.0,,15600000.0,1299.0,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202860,Yakkasaroy Plaza,Yakkasaroy Plaza,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,998200000.0,,83119.0,,21700000.0,1807.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202620,Yakkasaroy Stroy,Prestige Stroy,Toshkent shahri,Yakkasaroy tumani,"город Ташкент, Яккасарайский район",,,,,True,,370500000.0,,30851.0,,6500000.0,541.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200055,Assalom Do'stlik,Golden House,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2026, 4 ч.",,,False,price on request,,,,,,,29.23,57.9,"1, 2, 3",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200640,Choshtepa Garden,ADM invest,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2026, 2 ч. - 2026, 4 ч.",,,True,,644980000.0,,53707.0,,11900000.0,991.0,64.3,72.6,"2, 3",Муддатли тўлов 6 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201315,Choshtepa Residence,Life Group Business,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2027, 2 ч.",,,True,,442800000.0,,36871.0,,10800000.0,899.0,49.5,61.7,"1, 2","Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201325,Gold Stone Residence,Life Group Business,Toshkent shahri,Yangihayot tumani,"Toshkent, Yangihayot tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200975,Green House,Inter Drujba,Toshkent shahri,Yangihayot tumani,"Toshkent, Yangihayot tumani",,,,,False,price on request,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200645,Navro'z Residence,China House,Toshkent shahri,Yangihayot tumani,"Toshkent, Yangihayot tumani",,"2026, 4 ч.",,,True,,708000000.0,,58954.0,,11800000.0,983.0,,,,"Ипотека, Муддатли тўлов 21 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202315,New Life Darkhan,IMORATLAR GROUP,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2027, 2 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200290,Nur Hayat,Nur Hayat New Classics,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2025, 4 ч. - 2026, 3 ч.",,,True,,650000000.0,,54125.0,,13000000.0,1082.0,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200655,Park Avenue,Arkan Development,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2026, 4 ч.",,,True,,582000000.0,,48462.0,,12000000.0,999.0,48.0,114.0,"1, 2, 3","Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202720,Residence,Grand Capital Group,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202700,S-Tower,Evin,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,,,,True,,526900000.0,,43874.0,,11000000.0,916.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200880,Yangi Darxon,B Building,Toshkent shahri,Yangihayot tumani,"Toshkent, Yangihayot tumani",,,,,False,price on request,,,,,,,60.1,70.3,"2, 3",Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200770,Yangi Hayot Residence,Kamol Construction,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2025, 4 ч. - 2027, 4 ч.",,,True,,512500000.0,,42675.0,,12500000.0,1041.0,33.0,55.0,"1, 2, 3","Ипотека, Муддатли тўлов 12 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202360,Yangi mahalla,YM Group,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2026, 4 ч. - 2028, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 55 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203050,Yashil Makon,GRAND PORCELAIN,Toshkent shahri,Yangihayot tumani,"город Ташкент, Янгихаятский район",,"2026, 4 ч.",,,True,,417880000.0,,34796.0,,12400000.0,1033.0,,,,"Ипотека, Муддатли тўлов 10 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200760,Almaz Tower,Better Best Development,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 3 ч.",,,True,,455000000.0,,37887.0,,13000000.0,1082.0,,,,Муддатли тўлов 36 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200045,Assalom Havo,Golden House,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2024, 4 ч. - 2026, 4 ч.",,,False,price on request,,,,,,,27.65,49.17,"1, 2",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200050,Assalom Sohil,Golden House,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2022, 1 ч. - 2026, 4 ч.",,,False,price on request,,,,,,,53.69,61.23,"2, 3",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202085,Aviapark,DN GROUP,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2027, 3 ч.",,,True,,536500000.0,,44674.0,,14500000.0,1207.0,50.9,115.9,"2, 3, 4","Ипотека, Муддатли тўлов 26 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200505,Aviasozlar Plaza,DREAMLAND DEVELOPMENT,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,,,,False,price on request,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200230,Aviator,Binaun Inshaat,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202000,BASHKENT,BASHKENT DEVELOPMENT,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч. - 2028, 4 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202855,Blue Bay House,Blue Bay House,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 1 ч. - 2026, 3 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 10 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201915,C1 (Center One),Murad Buildings,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2028, 4 ч.",,,True,,1560000000.0,,129899.0,,52000000.0,4330.0,,,,Муддатли тўлов 20 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200750,Chigil Residence,Better Best Development,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч.",,,True,,1372800000.0,,114312.0,,15779310.0,1314.0,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200890,Cinara's,Human House,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 3 ч.",,,True,,509000000.0,,42384.0,,10000000.0,833.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200735,Darkhan Avenue,Aliakbar Stroy Servis,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,,,,True,,1300000000.0,,108250.0,,26000000.0,2165.0,47.55,110.82,"1, 2, 3, 4","Ипотека, Муддатли тўлов 6 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200500,Dreamland Parkent,DREAMLAND DEVELOPMENT,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч.",,,True,,680800000.0,,56689.0,,14800000.0,1232.0,47.0,73.0,"1, 2, 3","Ипотека, Муддатли тўлов 9 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203065,Eman Riverside,Еman development,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2027, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200540,GOROD,Mirador Group,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2025, 4 ч. - 2026, 2 ч.",,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200595,Grand City,Grand Capital Group,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч. - 2028, 3 ч.",,,True,,412500000.0,,34348.0,,12500000.0,1041.0,,,,"Ипотека, Муддатли тўлов 40 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203075,HAYAAT,BASHKENT DEVELOPMENT,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч. - 2028, 4 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 23 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202405,Harakat,NEW ERA HOMES,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2027, 4 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 18 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200010,Harizma,Golden House,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 2 ч.",,,False,price on request,,,,,,,34.06,76.1,"1, 2, 3",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202165,Horizon House,Neo House Horizon,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 4 ч.",,,True,,420000000.0,,34973.0,,10500000.0,874.0,39.3,59.6,"1, 2, 3",Муддатли тўлов 8 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200005,Infinity,Golden House,Toshkent shahri,Yashnobod tumani,"Toshkent, Yashnobod tumani",,,,,True,,7074132571.0,9649792491.0,589055.0,803527.0,51261830.0,4269.0,137.72,180.84,"2, 3",Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201245,Kavat Towers,Evin,Toshkent shahri,Yashnobod tumani,"Toshkent, Yashnobod tumani",,,,,False,price on request,,,,,,,,,,Муддатли тўлов 28 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202520,LivinGood,Novastroy,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 3 ч.",,,False,price on request,,,,,,,25.9,52.8,"1, 2, 3",Муддатли тўлов 17 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202815,Mashxadi Residence,Mashxadi Residence,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,,,,True,,1218000000.0,,101421.0,,14500000.0,1207.0,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203080,Mening orzuyim,BASHKENT DEVELOPMENT,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2028, 1 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 24 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200660,Meridian,Anol Group,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2026, 2 ч.",,,True,,872040000.0,,72614.0,,15600000.0,1299.0,,,,"Ипотека, Муддатли тўлов 7 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,203125,Mezon Residence,LUMEN,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2027, 1 ч.",,,True,,525000000.0,,43716.0,,15000000.0,1249.0,,,,Муддатли тўлов 9 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200120,Muhabbat Shahri,Xon Saroy,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,"2028, 4 ч.",,,False,price on request,,,,,,,33.8,45.3,"0, 1, 2",Муддатли тўлов 48 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200605,Neom Tower,Izmir Art Story,Toshkent shahri,Yashnobod tumani,"город Ташкент, Яшнабадский район",,,,,True,,463463000.0,,38592.0,,9100000.0,758.0,,,,Муддатли тўлов 24 ойгача,live,,,True,ok
